term	name	parent_names	parent_ids
GO:0042908	xenobiotic transport	single-organism localization|single-organism transport	GO:1902578|GO:0044765
GO:0042908	xenobiotic transport	establishment of localization|transport|single-organism transport	GO:0051234|GO:0006810|GO:0044765
GO:0042918	alkanesulfonate transport	establishment of localization|transport|ion transport|anion transport|organic anion transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015711
GO:0042918	alkanesulfonate transport	establishment of localization|transport|organic substance transport|organic anion transport	GO:0051234|GO:0006810|GO:0071702|GO:0015711
GO:0042918	alkanesulfonate transport	single-organism localization|single-organism transport|xenobiotic transport	GO:1902578|GO:0044765|GO:0042908
GO:0042918	alkanesulfonate transport	establishment of localization|transport|single-organism transport|xenobiotic transport	GO:0051234|GO:0006810|GO:0044765|GO:0042908
GO:0042919	benzoate transport	establishment of localization|transport|ion transport|anion transport|organic anion transport|carboxylic acid transport|monocarboxylic acid transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015711|GO:0046942|GO:0015718
GO:0042919	benzoate transport	establishment of localization|transport|organic substance transport|organic anion transport|carboxylic acid transport|monocarboxylic acid transport	GO:0051234|GO:0006810|GO:0071702|GO:0015711|GO:0046942|GO:0015718
GO:0042919	benzoate transport	single-organism localization|single-organism transport|xenobiotic transport	GO:1902578|GO:0044765|GO:0042908
GO:0042919	benzoate transport	establishment of localization|transport|single-organism transport|xenobiotic transport	GO:0051234|GO:0006810|GO:0044765|GO:0042908
GO:0042953	lipoprotein transport	single-organism localization|single-organism transport	GO:1902578|GO:0044765
GO:0042953	lipoprotein transport	establishment of localization|transport|single-organism transport	GO:0051234|GO:0006810|GO:0044765
GO:0042953	lipoprotein transport	macromolecule localization|lipoprotein localization	GO:0033036|GO:0044872
GO:0042953	lipoprotein transport	establishment of localization|establishment of protein localization	GO:0051234|GO:0045184
GO:0042953	lipoprotein transport	establishment of localization|transport|organic substance transport	GO:0051234|GO:0006810|GO:0071702
GO:0043113	receptor clustering	cellular localization|localization within membrane	GO:0051641|GO:0051668
GO:0043113	receptor clustering	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane	GO:0033036|GO:0070727|GO:0034613|GO:0072657
GO:0043113	receptor clustering	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane	GO:0051641|GO:0070727|GO:0034613|GO:0072657
GO:0043113	receptor clustering	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane	GO:0033036|GO:0070727|GO:0034613|GO:0072657
GO:0043113	receptor clustering	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane	GO:0051641|GO:0070727|GO:0034613|GO:0072657
GO:0043113	receptor clustering	cellular localization|single-organism cellular localization|protein localization to membrane	GO:0051641|GO:1902580|GO:0072657
GO:0043113	receptor clustering	single-organism localization|single-organism cellular localization|protein localization to membrane	GO:1902578|GO:1902580|GO:0072657
GO:0043213	bacteriocin transport	establishment of localization|transport|organic substance transport|peptide transport	GO:0051234|GO:0006810|GO:0071702|GO:0015833
GO:0043213	bacteriocin transport	establishment of localization|transport|nitrogen compound transport|amide transport|peptide transport	GO:0051234|GO:0006810|GO:0071705|GO:0042886|GO:0015833
GO:0043215	daunorubicin transport	single-organism localization|single-organism transport|drug transport	GO:1902578|GO:0044765|GO:0015893
GO:0043215	daunorubicin transport	establishment of localization|transport|single-organism transport|drug transport	GO:0051234|GO:0006810|GO:0044765|GO:0015893
GO:0043215	daunorubicin transport	single-organism localization|single-organism transport|carbohydrate derivative transport|glycoside transport	GO:1902578|GO:0044765|GO:1901264|GO:1901656
GO:0043215	daunorubicin transport	establishment of localization|transport|single-organism transport|carbohydrate derivative transport|glycoside transport	GO:0051234|GO:0006810|GO:0044765|GO:1901264|GO:1901656
GO:0043215	daunorubicin transport	establishment of localization|transport|organic substance transport|carbohydrate derivative transport|glycoside transport	GO:0051234|GO:0006810|GO:0071702|GO:1901264|GO:1901656
GO:0043303	mast cell degranulation	single-organism localization|single-organism transport|single-organism intracellular transport	GO:1902578|GO:0044765|GO:1902582
GO:0043303	mast cell degranulation	establishment of localization|transport|single-organism transport|single-organism intracellular transport	GO:0051234|GO:0006810|GO:0044765|GO:1902582
GO:0043303	mast cell degranulation	cellular localization|single-organism cellular localization|single-organism intracellular transport	GO:0051641|GO:1902580|GO:1902582
GO:0043303	mast cell degranulation	single-organism localization|single-organism cellular localization|single-organism intracellular transport	GO:1902578|GO:1902580|GO:1902582
GO:0043303	mast cell degranulation	cellular localization|intracellular transport|single-organism intracellular transport	GO:0051641|GO:0046907|GO:1902582
GO:0043303	mast cell degranulation	establishment of localization|establishment of localization in cell|intracellular transport|single-organism intracellular transport	GO:0051234|GO:0051649|GO:0046907|GO:1902582
GO:0043303	mast cell degranulation	establishment of localization|transport|intracellular transport|single-organism intracellular transport	GO:0051234|GO:0006810|GO:0046907|GO:1902582
GO:0043303	mast cell degranulation	cellular localization|organelle localization|lysosome localization	GO:0051641|GO:0051640|GO:0032418
GO:0043303	mast cell degranulation	establishment of localization|transport|vesicle-mediated transport|exocytosis|regulated exocytosis|leukocyte degranulation	GO:0051234|GO:0006810|GO:0016192|GO:0006887|GO:0045055|GO:0043299
GO:0043303	mast cell degranulation	single-organism localization|single-organism transport|secretion|secretion by cell|exocytosis|regulated exocytosis|leukocyte degranulation	GO:1902578|GO:0044765|GO:0046903|GO:0032940|GO:0006887|GO:0045055|GO:0043299
GO:0043303	mast cell degranulation	establishment of localization|transport|single-organism transport|secretion|secretion by cell|exocytosis|regulated exocytosis|leukocyte degranulation	GO:0051234|GO:0006810|GO:0044765|GO:0046903|GO:0032940|GO:0006887|GO:0045055|GO:0043299
GO:0043303	mast cell degranulation	cellular localization|organelle localization|establishment of organelle localization	GO:0051641|GO:0051640|GO:0051656
GO:0043303	mast cell degranulation	establishment of localization|establishment of organelle localization	GO:0051234|GO:0051656
GO:0044341	sodium-dependent phosphate transport	establishment of localization|transport|ion transport|anion transport|inorganic anion transport|phosphate ion transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015698|GO:0006817
GO:0045040	protein import into mitochondrial outer membrane	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to organelle|protein localization to mitochondrion	GO:0033036|GO:0070727|GO:0034613|GO:0033365|GO:0070585
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to organelle|protein localization to mitochondrion	GO:0051641|GO:0070727|GO:0034613|GO:0033365|GO:0070585
GO:0045040	protein import into mitochondrial outer membrane	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to organelle|protein localization to mitochondrion	GO:0033036|GO:0070727|GO:0034613|GO:0033365|GO:0070585
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to organelle|protein localization to mitochondrion	GO:0051641|GO:0070727|GO:0034613|GO:0033365|GO:0070585
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|mitochondrial transport|mitochondrial transmembrane transport	GO:0051234|GO:0006810|GO:0006839|GO:1990542
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|transmembrane transport|mitochondrial transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:1990542
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|establishment of protein localization|establishment of protein localization to membrane|establishment of protein localization to mitochondrial membrane	GO:0051234|GO:0045184|GO:0090150|GO:0090151
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|establishment of localization in cell|establishment of protein localization to mitochondrial membrane	GO:0051234|GO:0051649|GO:0090151
GO:0045040	protein import into mitochondrial outer membrane	single-organism localization|establishment of protein localization to mitochondrial membrane	GO:1902578|GO:0090151
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|establishment of protein localization|establishment of protein localization to organelle|establishment of protein localization to mitochondrion|establishment of protein localization to mitochondrial membrane	GO:0051234|GO:0045184|GO:0072594|GO:0072655|GO:0090151
GO:0045040	protein import into mitochondrial outer membrane	single-organism localization|single-organism transport|protein import|intracellular protein transmembrane import	GO:1902578|GO:0044765|GO:0017038|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|single-organism transport|protein import|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0044765|GO:0017038|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|establishment of protein localization|protein transport|protein import|intracellular protein transmembrane import	GO:0051234|GO:0045184|GO:0015031|GO:0017038|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|organic substance transport|protein transport|protein import|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0071702|GO:0015031|GO:0017038|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	macromolecule localization|protein localization|protein transport|protein import|intracellular protein transmembrane import	GO:0033036|GO:0008104|GO:0015031|GO:0017038|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	single-organism localization|single-organism transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:1902578|GO:0044765|GO:1902582|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|single-organism transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0044765|GO:1902582|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|single-organism cellular localization|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051641|GO:1902580|GO:1902582|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	single-organism localization|single-organism cellular localization|single-organism intracellular transport|intracellular protein transmembrane import	GO:1902578|GO:1902580|GO:1902582|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|intracellular transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051641|GO:0046907|GO:1902582|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|establishment of localization in cell|intracellular transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051234|GO:0051649|GO:0046907|GO:1902582|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|intracellular transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0046907|GO:1902582|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|transmembrane transport|protein transmembrane transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0055085|GO:0071806|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|establishment of protein localization|protein transport|protein transmembrane transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0045184|GO:0015031|GO:0071806|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|organic substance transport|protein transport|protein transmembrane transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0071702|GO:0015031|GO:0071806|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	macromolecule localization|protein localization|protein transport|protein transmembrane transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0033036|GO:0008104|GO:0015031|GO:0071806|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051641|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|establishment of localization in cell|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0051649|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051641|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|establishment of localization in cell|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0051649|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	establishment of localization|transport|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045040	protein import into mitochondrial outer membrane	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane	GO:0033036|GO:0070727|GO:0034613|GO:0072657
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane	GO:0051641|GO:0070727|GO:0034613|GO:0072657
GO:0045040	protein import into mitochondrial outer membrane	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane	GO:0033036|GO:0070727|GO:0034613|GO:0072657
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane	GO:0051641|GO:0070727|GO:0034613|GO:0072657
GO:0045040	protein import into mitochondrial outer membrane	cellular localization|single-organism cellular localization|protein localization to membrane	GO:0051641|GO:1902580|GO:0072657
GO:0045040	protein import into mitochondrial outer membrane	single-organism localization|single-organism cellular localization|protein localization to membrane	GO:1902578|GO:1902580|GO:0072657
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|peroxisomal transport|protein targeting to peroxisome	GO:0051234|GO:0006810|GO:0043574|GO:0006625
GO:0045046	protein import into peroxisome membrane	cellular localization|intracellular transport|intracellular protein transport|protein targeting|protein targeting to peroxisome	GO:0051641|GO:0046907|GO:0006886|GO:0006605|GO:0006625
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of localization in cell|intracellular transport|intracellular protein transport|protein targeting|protein targeting to peroxisome	GO:0051234|GO:0051649|GO:0046907|GO:0006886|GO:0006605|GO:0006625
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|intracellular transport|intracellular protein transport|protein targeting|protein targeting to peroxisome	GO:0051234|GO:0006810|GO:0046907|GO:0006886|GO:0006605|GO:0006625
GO:0045046	protein import into peroxisome membrane	cellular localization|intracellular transport|intracellular protein transport|protein targeting|protein targeting to peroxisome	GO:0051641|GO:0046907|GO:0006886|GO:0006605|GO:0006625
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of localization in cell|intracellular transport|intracellular protein transport|protein targeting|protein targeting to peroxisome	GO:0051234|GO:0051649|GO:0046907|GO:0006886|GO:0006605|GO:0006625
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|intracellular transport|intracellular protein transport|protein targeting|protein targeting to peroxisome	GO:0051234|GO:0006810|GO:0046907|GO:0006886|GO:0006605|GO:0006625
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of protein localization|establishment of protein localization to organelle|establishment of protein localization to peroxisome|protein targeting to peroxisome	GO:0051234|GO:0045184|GO:0072594|GO:0072663|GO:0006625
GO:0045046	protein import into peroxisome membrane	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to organelle|protein localization to peroxisome|protein targeting to peroxisome	GO:0033036|GO:0070727|GO:0034613|GO:0033365|GO:0072662|GO:0006625
GO:0045046	protein import into peroxisome membrane	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to organelle|protein localization to peroxisome|protein targeting to peroxisome	GO:0051641|GO:0070727|GO:0034613|GO:0033365|GO:0072662|GO:0006625
GO:0045046	protein import into peroxisome membrane	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to organelle|protein localization to peroxisome|protein targeting to peroxisome	GO:0033036|GO:0070727|GO:0034613|GO:0033365|GO:0072662|GO:0006625
GO:0045046	protein import into peroxisome membrane	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to organelle|protein localization to peroxisome|protein targeting to peroxisome	GO:0051641|GO:0070727|GO:0034613|GO:0033365|GO:0072662|GO:0006625
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|peroxisomal transport|peroxisomal membrane transport	GO:0051234|GO:0006810|GO:0043574|GO:0015919
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of protein localization|establishment of protein localization to membrane|protein targeting to membrane	GO:0051234|GO:0045184|GO:0090150|GO:0006612
GO:0045046	protein import into peroxisome membrane	cellular localization|intracellular transport|intracellular protein transport|protein targeting|protein targeting to membrane	GO:0051641|GO:0046907|GO:0006886|GO:0006605|GO:0006612
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of localization in cell|intracellular transport|intracellular protein transport|protein targeting|protein targeting to membrane	GO:0051234|GO:0051649|GO:0046907|GO:0006886|GO:0006605|GO:0006612
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|intracellular transport|intracellular protein transport|protein targeting|protein targeting to membrane	GO:0051234|GO:0006810|GO:0046907|GO:0006886|GO:0006605|GO:0006612
GO:0045046	protein import into peroxisome membrane	cellular localization|intracellular transport|intracellular protein transport|protein targeting|protein targeting to membrane	GO:0051641|GO:0046907|GO:0006886|GO:0006605|GO:0006612
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of localization in cell|intracellular transport|intracellular protein transport|protein targeting|protein targeting to membrane	GO:0051234|GO:0051649|GO:0046907|GO:0006886|GO:0006605|GO:0006612
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|intracellular transport|intracellular protein transport|protein targeting|protein targeting to membrane	GO:0051234|GO:0006810|GO:0046907|GO:0006886|GO:0006605|GO:0006612
GO:0045046	protein import into peroxisome membrane	single-organism localization|single-organism transport|single-organism intracellular transport|protein targeting to membrane	GO:1902578|GO:0044765|GO:1902582|GO:0006612
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|single-organism transport|single-organism intracellular transport|protein targeting to membrane	GO:0051234|GO:0006810|GO:0044765|GO:1902582|GO:0006612
GO:0045046	protein import into peroxisome membrane	cellular localization|single-organism cellular localization|single-organism intracellular transport|protein targeting to membrane	GO:0051641|GO:1902580|GO:1902582|GO:0006612
GO:0045046	protein import into peroxisome membrane	single-organism localization|single-organism cellular localization|single-organism intracellular transport|protein targeting to membrane	GO:1902578|GO:1902580|GO:1902582|GO:0006612
GO:0045046	protein import into peroxisome membrane	cellular localization|intracellular transport|single-organism intracellular transport|protein targeting to membrane	GO:0051641|GO:0046907|GO:1902582|GO:0006612
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of localization in cell|intracellular transport|single-organism intracellular transport|protein targeting to membrane	GO:0051234|GO:0051649|GO:0046907|GO:1902582|GO:0006612
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|intracellular transport|single-organism intracellular transport|protein targeting to membrane	GO:0051234|GO:0006810|GO:0046907|GO:1902582|GO:0006612
GO:0045046	protein import into peroxisome membrane	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane|protein targeting to membrane	GO:0033036|GO:0070727|GO:0034613|GO:0072657|GO:0006612
GO:0045046	protein import into peroxisome membrane	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane|protein targeting to membrane	GO:0051641|GO:0070727|GO:0034613|GO:0072657|GO:0006612
GO:0045046	protein import into peroxisome membrane	macromolecule localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane|protein targeting to membrane	GO:0033036|GO:0070727|GO:0034613|GO:0072657|GO:0006612
GO:0045046	protein import into peroxisome membrane	cellular localization|cellular macromolecule localization|cellular protein localization|protein localization to membrane|protein targeting to membrane	GO:0051641|GO:0070727|GO:0034613|GO:0072657|GO:0006612
GO:0045046	protein import into peroxisome membrane	cellular localization|single-organism cellular localization|protein localization to membrane|protein targeting to membrane	GO:0051641|GO:1902580|GO:0072657|GO:0006612
GO:0045046	protein import into peroxisome membrane	single-organism localization|single-organism cellular localization|protein localization to membrane|protein targeting to membrane	GO:1902578|GO:1902580|GO:0072657|GO:0006612
GO:0045046	protein import into peroxisome membrane	single-organism localization|single-organism transport|protein import|intracellular protein transmembrane import	GO:1902578|GO:0044765|GO:0017038|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|single-organism transport|protein import|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0044765|GO:0017038|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of protein localization|protein transport|protein import|intracellular protein transmembrane import	GO:0051234|GO:0045184|GO:0015031|GO:0017038|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|organic substance transport|protein transport|protein import|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0071702|GO:0015031|GO:0017038|GO:0044743
GO:0045046	protein import into peroxisome membrane	macromolecule localization|protein localization|protein transport|protein import|intracellular protein transmembrane import	GO:0033036|GO:0008104|GO:0015031|GO:0017038|GO:0044743
GO:0045046	protein import into peroxisome membrane	single-organism localization|single-organism transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:1902578|GO:0044765|GO:1902582|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|single-organism transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0044765|GO:1902582|GO:0044743
GO:0045046	protein import into peroxisome membrane	cellular localization|single-organism cellular localization|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051641|GO:1902580|GO:1902582|GO:0044743
GO:0045046	protein import into peroxisome membrane	single-organism localization|single-organism cellular localization|single-organism intracellular transport|intracellular protein transmembrane import	GO:1902578|GO:1902580|GO:1902582|GO:0044743
GO:0045046	protein import into peroxisome membrane	cellular localization|intracellular transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051641|GO:0046907|GO:1902582|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of localization in cell|intracellular transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051234|GO:0051649|GO:0046907|GO:1902582|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|intracellular transport|single-organism intracellular transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0046907|GO:1902582|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|transmembrane transport|protein transmembrane transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0055085|GO:0071806|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of protein localization|protein transport|protein transmembrane transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0045184|GO:0015031|GO:0071806|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|organic substance transport|protein transport|protein transmembrane transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0071702|GO:0015031|GO:0071806|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	macromolecule localization|protein localization|protein transport|protein transmembrane transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0033036|GO:0008104|GO:0015031|GO:0071806|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	cellular localization|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051641|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of localization in cell|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0051649|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	cellular localization|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051641|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|establishment of localization in cell|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0051649|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045046	protein import into peroxisome membrane	establishment of localization|transport|intracellular transport|intracellular protein transport|intracellular protein transmembrane transport|intracellular protein transmembrane import	GO:0051234|GO:0006810|GO:0046907|GO:0006886|GO:0065002|GO:0044743
GO:0045184	establishment of protein localization	establishment of localization	GO:0051234
GO:0046411	2-keto-3-deoxygluconate transport	establishment of localization|transport|ion transport|anion transport|organic anion transport|carboxylic acid transport|monocarboxylic acid transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015711|GO:0046942|GO:0015718
GO:0046411	2-keto-3-deoxygluconate transport	establishment of localization|transport|organic substance transport|organic anion transport|carboxylic acid transport|monocarboxylic acid transport	GO:0051234|GO:0006810|GO:0071702|GO:0015711|GO:0046942|GO:0015718
GO:0046740	transport of virus in host, cell to cell	establishment of localization|transport|intercellular transport|multi-organism intercellular transport	GO:0051234|GO:0006810|GO:0010496|GO:1902586
GO:0046740	transport of virus in host, cell to cell	multi-organism localization|multi-organism transport|multi-organism intercellular transport	GO:1902579|GO:0044766|GO:1902586
GO:0046740	transport of virus in host, cell to cell	establishment of localization|transport|multi-organism transport|multi-organism intercellular transport	GO:0051234|GO:0006810|GO:0044766|GO:1902586
GO:0046740	transport of virus in host, cell to cell	multi-organism localization|multi-organism transport|transport of virus|transport of virus in multicellular host	GO:1902579|GO:0044766|GO:0046794|GO:0046739
GO:0046740	transport of virus in host, cell to cell	establishment of localization|transport|multi-organism transport|transport of virus|transport of virus in multicellular host	GO:0051234|GO:0006810|GO:0044766|GO:0046794|GO:0046739
GO:0046819	protein secretion by the type V secretion system	establishment of localization|establishment of protein localization|protein transport|protein secretion	GO:0051234|GO:0045184|GO:0015031|GO:0009306
GO:0046819	protein secretion by the type V secretion system	establishment of localization|transport|organic substance transport|protein transport|protein secretion	GO:0051234|GO:0006810|GO:0071702|GO:0015031|GO:0009306
GO:0046819	protein secretion by the type V secretion system	macromolecule localization|protein localization|protein transport|protein secretion	GO:0033036|GO:0008104|GO:0015031|GO:0009306
GO:0046819	protein secretion by the type V secretion system	single-organism localization|single-organism transport|secretion|secretion by cell|protein secretion	GO:1902578|GO:0044765|GO:0046903|GO:0032940|GO:0009306
GO:0046819	protein secretion by the type V secretion system	establishment of localization|transport|single-organism transport|secretion|secretion by cell|protein secretion	GO:0051234|GO:0006810|GO:0044765|GO:0046903|GO:0032940|GO:0009306
GO:0046819	protein secretion by the type V secretion system	establishment of localization|transport|transmembrane transport|protein transmembrane transport|protein transport across the cell outer membrane	GO:0051234|GO:0006810|GO:0055085|GO:0071806|GO:0098776
GO:0046819	protein secretion by the type V secretion system	establishment of localization|establishment of protein localization|protein transport|protein transmembrane transport|protein transport across the cell outer membrane	GO:0051234|GO:0045184|GO:0015031|GO:0071806|GO:0098776
GO:0046819	protein secretion by the type V secretion system	establishment of localization|transport|organic substance transport|protein transport|protein transmembrane transport|protein transport across the cell outer membrane	GO:0051234|GO:0006810|GO:0071702|GO:0015031|GO:0071806|GO:0098776
GO:0046819	protein secretion by the type V secretion system	macromolecule localization|protein localization|protein transport|protein transmembrane transport|protein transport across the cell outer membrane	GO:0033036|GO:0008104|GO:0015031|GO:0071806|GO:0098776
GO:0046836	glycolipid transport	single-organism localization|single-organism transport|lipid transport	GO:1902578|GO:0044765|GO:0006869
GO:0046836	glycolipid transport	establishment of localization|transport|single-organism transport|lipid transport	GO:0051234|GO:0006810|GO:0044765|GO:0006869
